object_name,schema_name,object_type,status,error_message,timestamp
awb_cdi_mstr_mrg,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:28
awb_dmail_xtrct,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:30
awb_dntn_xtrct,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:31
awb_rcpnt_2_cdi_mstr,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:33
awb_rcpnt_2_cdi_mstr_xtrct,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:34
bzfc_active_cnst_multi_snpsht,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:35
bzfc_active_cnst_segmnt,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:37
bzfc_active_cnst_snpsht,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:38
bzfc_adb_recipient_insrt_delta,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:39
bzfc_adb_recipient_updt_delta,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:41
bzfc_bio_dnr_segment_dashbrd,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:42
bzfc_cnst_cdi_phss_email_prfl,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:44
bzfc_cnst_fr_prfr_em_prfl,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:45
bzfc_fact_dmail_interaction,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:46
bzfc_fact_donation,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:48
bzfc_fact_interaction,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:49
bzfc_fact_interaction_all,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:51
bzfc_fact_intrctn_em_smry,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:52
bzfc_fact_phone_interaction,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:53
bzfc_fact_response_all,mktg_ops_tbls,table,DROPPED,,2025-12-10 15:58:55
