object_name,schema_name,object_type,status,error_message,timestamp
bz_dim_treatmnt,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:21
bz_dim_zipcodes,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:23
bz_email_src_cd,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:24
bz_fund,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:25
bz_gms_arc_fr_txn_segmnt,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:27
bz_grp_ref,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:28
bz_microsites_report,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:30
bz_pg_group_membrshp,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:31
bz_pg_group_ref,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:32
bz_pg_response_log_exclusion,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:34
bz_prospect_pt_scr,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:35
bz_rr_dm_srccd_aprm_cellcd,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:37
bz_scr,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:38
campgn_prospct_list,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:39
chptr_list_membrshp,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:41
chptr_portal_list_typ_ref,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:42
cnst_addr_ncoa_log,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:43
cnst_addr_ncoa_log_1,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:45
cnst_cdi_phss_preferred_dmail,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:46
cnst_cdi_phss_preferred_email,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:48
cnst_cdi_smry_non_fr_prfr,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:49
cnst_cdi_smry_phss_prfr,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:50
cnst_cdi_smry_vms_prfr,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:52
cnst_cdi_src_profile_mb,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:53
cnst_mstr_id_map,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:55
cnst_sturt_lst_affl,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:56
cnvo_cnst,mktg_ops_vws,view,DROPPED,,2025-12-19 13:50:58
cnvo_group_acct,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:00
cnvo_group_members,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:03
dim_age_band,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:05
dim_bio_mstr_cust_appnd,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:07
dim_email_segmnt,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:08
dim_isp_labor,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:11
dim_motvtn_clt_matrix,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:13
dim_motvtn_gplg_effort,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:14
dim_motvtn_gplg_scr,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:15
dim_motvtn_gplg_segmnt,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:17
dim_recipient,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:18
dim_src_2_intrctn_brdg,mktg_ops_vws,view,DROPPED,,2025-12-19 13:51:20
