object_name,schema_name,object_type,status,validation_status,validation_error,created_timestamp
arc_lob_smry_extrct_oct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:36:50
arc_lob_smry_non_fr_extrct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:36:53
arc_missing_script_numbers,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:36:55
arc_phss_recert_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:36:58
arc_phss_recert_txn_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:01
arc_phss_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:04
arc_phss_smry_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:07
arc_phss_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:10
arc_phss_txn_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:13
arc_simio_rfm_assets_appends,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:15
arc_tag_extrct_bridge,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:19
arc_tag_extrct_bridge_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:21
arc_tag_non_fr_extrct_bridge,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:25
arc_tag_non_fr_extrct_bridge_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:28
arc_tag_non_fr_extrct_bridge_tmp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:32
arc_vms_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:34
arc_vms_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:37
area_code_2_time_zone,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:40
awb_cdi_mstr_mrg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:48
awb_dmail_xtrct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:50
awb_dntn_xtrct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:53
awb_rcpnt_2_cdi_mstr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:55
awb_rcpnt_2_cdi_mstr_xtrct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:37:58
bio_dnr_srvy_donat_key_map,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:01
bzfc_active_cnst_multi_snpsht,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:05
bzfc_active_cnst_segmnt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:09
bzfc_active_cnst_snpsht,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:11
bzfc_adb_recipient_insrt_delta,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:14
bzfc_adb_recipient_updt_delta,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:16
bzfc_bio_dnr_segment_dashbrd,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:19
bzfc_cnst_cdi_phss_email_prfl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:22
bzfc_cnst_fr_prfr_em_prfl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:25
bzfc_fact_dmail_interaction,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:27
bzfc_fact_donation,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:36
bzfc_fact_interaction,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:38
bzfc_fact_interaction_all,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:41
bzfc_fact_intrctn_em_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:44
bzfc_fact_phone_interaction,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:47
bzfc_fact_response_all,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:50
bzfc_fact_response_new,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:52
bzfc_fact_surv_resp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:55
bzfc_pg_response_log,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:38:58
bzfc_pg_response_log_ref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:00
bzfc_phss_lrnr_list_membrshp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:03
bzfc_sms_fr_prfl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:05
bzfc_sms_profile,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:08
bzfc_sponsor_journey_detail,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:10
bzfc_sponsor_journey_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:13
bzf_cem_cnst_opt_outs_copy,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:16
bzf_cem_cnst_opt_outs_stg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:19
bzf_cnst_cdi_sltn_id_1,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:23
bzf_cnst_cdi_sltn_id_2,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:26
bzf_cnst_cdi_sltn_id_3,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:28
bzf_cnst_cdi_sltn_id_4,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:32
bzf_cnst_cdi_sltn_id_5,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:34
bzf_cnst_cdi_sltn_id_all,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:37
bzf_cnst_cdi_sltn_id_bk,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:39
bzf_cnst_scr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:45
bz_adobe_analytics_rcb_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:54
bz_adobe_analytics_rco_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:56
bz_adobe_analytics_ts_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:39:59
bz_arcpg_response_typ,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:02
bz_arc_fr_smry_atg_first_tm,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:04
bz_arc_fr_smry_rco_first_tm,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:07
bz_arc_fr_smry_rco_last_donat,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:10
bz_arc_fr_smry_rco_last_sustnr_donat,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:12
bz_cnst_birth_best,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:17
bz_cnst_gender_best,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:19
bz_cur_mth_bio_donor_freq,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:22
bz_cur_mth_bio_donor_freq2,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:24
bz_dim_cnst_demographic,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:27
bz_dim_rpt_cell_cd,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:31
bz_dim_treatmnt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:33
bz_email_src_cd,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:36
bz_fact_interaction_pg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:38
bz_fact_response_pg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:41
bz_gms_arc_fr_txn_segmnt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:43
bz_google_analytics_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:46
bz_pg_group_membrshp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:48
campgn_prospct_list,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:51
campgn_yr_end_dow_projctn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:53
chptr_list_membrshp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:56
chptr_portal_list_typ_ref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:40:58
cnst_addr_ncoa_log,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:00
cnst_cdi_phss_preferred_dmail,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:07
cnst_cdi_smry_bio_prfr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:12
cnst_cdi_smry_non_fr_prfr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:14
cnst_cdi_smry_phss_prfr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:17
cnst_cdi_smry_phss_prfr_stg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:20
cnst_cdi_smry_vms_prfr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:22
cnst_cdi_smry_vms_prfr_stg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:25
cnst_cdi_s_f_p_fr_email,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:30
cnst_cdi_vms_preferred_dmail,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:32
cnst_cdi_vms_preferred_email,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:35
cnst_scr_acct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:38
cnvo_reactivation_list,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:40
dim_bio_donat_freq,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:43
dim_dm_src_treatmnt_xref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:55
dim_edrtl_response_period,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:41:58
dim_email_segmnt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:01
dim_odr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:03
dim_online_channel,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:06
dim_phone_adtnl_reqst,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:09
dim_phone_call_dspstn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:13
dim_phone_campgn_src_cd_xref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:21
dim_region_rsmo,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:28
dim_src_2_intrctn_brdg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:30
dm_campaign_hist,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:39
dm_campaign_pg_hist,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:42
dv_active_segmnt_snapsht,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:44
dv_arc_bio_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:47
dv_arc_entrprs_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:49
dv_arc_fr_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:52
dv_arc_phss_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:54
dv_arc_vms_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:42:57
dv_channel_accessibility_stg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:43:01
dv_de_accessblty_lifestg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:43:04
dv_de_scorcrd_campgns,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:43:08
dv_digtl_engmnt_scorcrd,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:43:11
email_src_cd,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:43:17
esri_blockgroup_demgrphc,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:43:20
esri_zip_cd_demgrphc,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:43:28
fact_interaction_bb,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:43:41
fact_phone_interaction,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:43:46
fact_response_aprm,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:43:48
fact_vol_applctn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:43:51
fact_vs_surv_resp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:43:54
final_mobile_common_opt_out,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:43:56
fix_site_vol_recruit,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:43:59
fresh_address_email_append,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:44:01
global_suprs_cnst_email,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:44:06
global_suprs_domain,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:44:08
global_suprs_email,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:44:11
gms_arc_fr_smry_sustnr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:44:17
gms_arc_fr_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:44:23
gms_bzfc_adb_fact_donation,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:44:30
gms_bzfc_cdi_fr_prfr_email_profile,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:44:41
gms_bzfc_cnst_fr_prfr_em_prfl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:44:44
gms_bzfc_donation_rank,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:44:46
gms_bzfc_fact_ask_cntct_intrctn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:44:49
gms_bzf_cnst_cnstcy,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:44:53
gms_bzf_cnst_cnstcy_curnt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:44:56
gms_bz_pg_group_membrshp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:44:58
gms_cnst_behvrl_segmnt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:01
gms_cnst_cdi_smry_fr_pa_dm,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:03
gms_cnst_cdi_smry_fr_prfr_bzf_cem_cnst_opt_outs_stg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:08
gms_cnst_cdi_smry_fr_prfr_stg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:10
gofundraise_donor,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:12
google_analytics_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:15
lkp_positions_taxonomy_mktg_stg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:18
mktg_snapsht_load_cntl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:30
mobile_commons_active,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:34
name_gender,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:37
nhqmktg_cdrp_enrllmnt_ref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:40
nhqmktg_cdrp_enrllmnt_sts,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:42
pacific_east_email_append,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:44
pbi_bio_demogrphcs,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:52
pbi_bzl_fact_show_prodctv_ind,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:56
pbi_cfremappend_cnst,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:45:59
pbi_cfremappend_cohort,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:01
pbi_entrprs_campgn_comnts,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:05
pbi_entrprs_campgn_non_adb,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:07
pbi_entrprs_campgn_results,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2025-12-19 12:46:10
