object_name,schema_name,object_type,status,validation_status,validation_error,created_timestamp
aprm_msg_cnt_blk_img,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:02:55
aprm_msg_content_block,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:03:00
aprm_wb_apnd_bio_dnr_stsfctn_srvy,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:03:04
aprm_wb_apnd_bncd_eml,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:03:07
aprm_wb_apnd_cell_cds,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:03:11
aprm_wb_apnd_cm_segmnt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:03:15
aprm_wb_apnd_email,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:03:21
aprm_wb_apnd_eml_trckng,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:03:25
aprm_wb_apnd_eml_trckng_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:03:29
aprm_wb_apnd_inbnd_frm_cmpltd,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:03:34
aprm_wb_apnd_mcrst_mtrcs,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:03:40
aprm_wb_apnd_outbnd_msgs,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:03:45
aprm_wb_apnd_outbnd_msg_snt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:03:49
aprm_wb_apnd_prfrnc_cntr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:04:01
aprm_wb_apnd_rmv_frm_lst,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:04:05
aprm_wb_apnd_segmntn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:04:12
aprm_wb_apnd_treatmnts,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:04:17
aprm_wb_apnd_unsubs_rplc,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:04:23
aprm_wb_replc_activities,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:04:28
aprm_wb_replc_act_cells,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:04:33
aprm_wb_replc_act_offrs,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:04:37
aprm_wb_replc_act_trtmts,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:04:42
aprm_wb_replc_offrs,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:04:46
aprm_wb_rplc_fr_prf_cntr_lt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:04:51
aprm_wb_rplc_outbnd_msg_snt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:04:56
arc_aem_rco_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:05:00
arc_biomed_smry_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:05:08
arc_biomed_txn_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:05:15
arc_biomed_txn_ext_staff,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:05:18
arc_biomed_txn_ext_staff_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:05:23
arc_cdi_smry_addr_tmp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:05:31
arc_cdi_smry_email_tmp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:05:35
arc_cdi_smry_extrct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:05:39
arc_cdi_smry_phn_tmp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:05:43
arc_crm_ent_infrd_prfl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:05:49
arc_crm_ent_prfl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:05:55
arc_fr_smry_extrct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:05:58
arc_fr_smry_extrct_tmp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:06:03
arc_fr_smry_mdl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:06:08
arc_fr_txn_all_cnst,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:06:13
arc_fr_txn_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:06:19
arc_fr_txn_bnchmrk_extrct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:06:22
